source_rank	lemma	count_in_source	english_gloss
28290	complotto	12	plot
28291	comprensorio	12	district, area
28292	concederne	12	
28293	conciliatore	12	conciliatory
28294	concimazione	12	fertilisation
28295	condire	12	to flavour/flavor or season, to dress, to spice up, to embellish
28296	conflagrazione	12	conflagration
28297	confratello	12	brother
28298	confusionario	12	muddle-headed, chaotic, haphazard, disordered, sloppy
28299	confutazione	12	refutation
28300	conoscerli	12	
28301	conserto	12	intertwined, crossed, folded
28302	conservarle	12	
28303	consolidarla	12	
28304	conteggio	12	reckoning
28305	contraddirla	12	
28306	contrastarne	12	
28307	convenevole	12	suitable
28308	convention	12	
28309	convissuto	12	
28310	cookies	12	
28311	coperchio	12	lid
28312	cor	12	
28313	coriaceo	12	leathery, coriaceous, hard and fibrous, hard-tempered, insensitive
28314	correggerle	12	
28315	corsetto	12	corset
28316	cosidetto	12	
28317	cotto	12	cooked, done
28318	country	12	country music
28319	crearci	12	
28320	crearli	12	
28321	criptare	12	to encrypt
28322	crisotilo	12	chrysotile
28323	curarle	12	
28324	d'ago	12	
28325	d'anno	12	
28326	d'aver	12	
28327	d'impulso	12	impulsively, on impulse
28328	d'instabilità	12	
28329	d'intolleranza	12	
28330	d'ossa	12	
28331	d'utilizzo	12	
28332	d'être	12	
28333	dae	12	
28334	dall'afflusso	12	
28335	dall'agosto	12	
28336	dall'ambizione	12	
28337	dall'aria	12	
28338	dall'arresto	12	
28339	dall'avidità	12	
28340	dall'avvocato	12	
28341	dall'elevato	12	
28342	dall'inerzia	12	
28343	dall'insicurezza	12	
28344	dall'ora	12	
28345	dall'unhcr	12	
28346	danish	12	
28347	dapertutto	12	
28348	darcene	12	
28349	datane	12	
28350	deliberante	12	
28351	dell'abrogazione	12	
28352	dell'accento	12	
28353	dell'allontanamento	12	
28354	dell'alsazia	12	
28355	dell'assedio	12	
28356	dell'avventura	12	
28357	dell'economica	12	
28358	dell'encomiabile	12	
28359	dell'essenza	12	
28360	dell'essex	12	
28361	dell'esterno	12	
28362	dell'eterogeneità	12	
28363	dell'igad	12	
28364	dell'illusione	12	
28365	dell'imperatore	12	
28366	dell'implementazione	12	
28367	dell'impollinazione	12	
28368	dell'importatore	12	
28369	dell'impronta	12	
28370	dell'inasprimento	12	
28371	dell'industrializzazione	12	
28372	dell'informativa	12	
28373	dell'internet	12	
28374	dell'interventismo	12	
28375	dell'invenzione	12	
28376	dell'ispezione	12	
28377	dell'mdc	12	
28378	dell'offensiva	12	
28379	dell'opt-in	12	
28380	dell'ubicazione	12	
28381	dell'ubiquità	12	
28382	dell'unhrc	12	
28383	dell'unilateralismo	12	
28384	deng	12	
28385	denis	12	
28386	denunciarli	12	
28387	depressivo	12	depressive
28388	deprezzare	12	depreciate
28389	detlev	12	
28390	devastatore	12	devastating, destructive
28391	dibatterne	12	
28392	dignitario	12	dignitary
28393	dilettantismo	12	amateurism
28394	dimensionale	12	dimensional
28395	dimitris	12	
28396	dircelo	12	
28397	dirvelo	12	
28398	disastrato	12	devastated
28399	discostarci	12	
28400	disintegrarsi	12	to disintegrate
28401	disorganico	12	incoherent, disorganized, inconsistent
28402	dissapore	12	minor disagreement
28403	distanziarsi	12	to move away, to leave, to move aside
28404	distribuirli	12	
28405	disunito	12	disunited, divided, disjointed
28406	divagazione	12	digression
28407	dm	12	
28408	docup	12	
28409	dolceta	12	
28410	dominatore	12	ruler
28411	domingo	12	
28412	don't	12	
28413	donnay	12	
28414	donnici	12	
28415	dorato	12	gilt, gilded, golden, browned, sautéed
28416	dotandoci	12	
28417	dov'erano	12	
28418	duarte	12	
28419	due-tre	12	
28420	e'e'	12	
28421	e-justice	12	
28422	ebollizione	12	boiling
28423	ebridi	12	Hebrides
28424	echinacea	12	
28425	echternach	12	
28426	ecomog	12	
28427	ecvet	12	
28428	educatamente	12	politely
28429	efficacissimo	12	
28430	effluenti	12	
28431	egoisticamente	12	selfishly, egoistically
28432	eickhout	12	
28433	electricité	12	
28434	elencarne	12	
28435	eln	12	
28436	elogiarla	12	
28437	eluned	12	
28438	emanuele	12	a male given name, feminine equivalent Emanuela, equivalent to English Emmanuel or Immanuel, a surname
28439	emilio	12	Emilio
28440	empiricamente	12	empirically
28441	engwirda	12	
28442	ergenekon	12	
28443	erotico	12	erotic
28444	escludendone	12	
28445	escu	12	
28446	eseguibilità	12	feasibility, executability, playability
28447	esercitarsi	12	to practice, to drill, to train
28448	esiziale	12	ruinous, disastrous, fatal, mortal
28449	esogeno	12	exogenous
28450	esortandola	12	
28451	espinosa	12	
28452	espositivo	12	exposition, show, expository, expositive
28453	esprit	12	
28454	estendendone	12	
28455	estensivizzazione	12	
28456	estinguersi	12	to go out, to die out, to fade away
28457	etsi	12	
28458	euro-unificare	12	
28459	euroartico	12	
28460	eurocorps	12	
28461	eurofili	12	
28462	europa-america	12	
28463	eurounificante	12	
28464	evaluation	12	
28465	evanescente	12	evanescent, fading, indistinct
28466	faire	12	
28467	farkas	12	
28468	farmers'	12	
28469	fecale	12	faecal
28470	feder	12	
28471	ferrato	12	railway/railroad, skilled, shod, roughshod
28472	feta	12	
28473	feticcio	12	fetish
28474	fiancheggiare	12	to flank; to line; to be or run alongside, to support or back, to flank
28475	filetto	12	thread or braid, fillet, nine men's morris
28476	filosofale	12	philosophical, philosopher
28477	fitta	12	sharp pain
28478	florus	12	
28479	forca	12	fork, pitchfork, gallows, hanging tree
28480	forcella	12	fork, wishbone, cradle
28481	forfetari	12	
28482	forzosamente	12	forcedly
28483	freelance	12	
28484	fregio	12	frieze
28485	frisullo	12	
28486	front-loading	12	
28487	frontalmente	12	frontally
28488	frottola	12	frottola, lie, fib
28489	futilità	12	futility
28490	gabonese	12	Gabonese
28491	gallo	12	rooster
28492	garantendole	12	
28493	garantista	12	respectful of civil liberties
28494	garofano	12	carnation
28495	gastinger	12	
28496	gda	12	
28497	gdaim	12	
28498	geert	12	
28499	gelsomino	12	jasmine
28500	ghezali	12	
28501	giacobino	12	Jacobin
28502	gigaliner	12	
28503	giulio	12	a male given name, equivalent to English Julius
28504	gotico	12	gothic
28505	grigory	12	
28506	guascogna	12	Gascony
28507	guru	12	a guru
28508	gwp	12	
28509	gyula	12	
28510	hartong	12	
28511	have	12	
28512	help	12	
28513	hemingway	12	
28514	hilary	12	
28515	hostess	12	stewardess
28516	hoti	12	
28517	huntington	12	
28518	iddio	12	synonym of Dio; God
28519	illustrarli	12	
28520	imballare	12	to bale, to pack, package, wrap up or crate, to race
28521	immunodeficienza	12	immunodeficiency
28522	impagabile	12	priceless
28523	impensierire	12	to preoccupy, to worry
28524	impiegabilità	12	
28525	impietosamente	12	pitilessly
28526	impostore	12	impostor, fake, pretender
28527	imre	12	
28528	inaridire	12	to parch, to dry up, to make empty, to make unfeeling, to make numb, to become arid, to dry up, to wither
28529	incandescenza	12	incandescence
28530	incantevole	12	enchanting, charming, beautiful, delightful
28531	incitazione	12	incitement
28532	inconfessabile	12	unmentionable
28533	incoraggiandone	12	
28534	incrementarlo	12	
28535	indebolirli	12	
28536	indefinibile	12	indefinable, vague, indescribable
28537	indeterminatezza	12	vagueness, indeterminacy
28538	indigesto	12	indigestible, heavy, unbearable, boring
28539	ineleggibilità	12	ineligibility
28540	infelicità	12	unhappiness
28541	ingannevolmente	12	deceptively
28542	inganniamoci	12	
28543	iniziazione	12	initiation
28544	innalzarsi	12	to rise
28545	inquisitorio	12	inquisitorial
28546	integrandole	12	
28547	intercomunitario	12	
28548	interessantissime	12	
28549	inusuali	12	
28550	invettiva	12	tirade
28551	inviarvi	12	
28552	invitarci	12	
28553	irakeno	12	Iraqi, Iraki
28554	irena	12	
28555	irrompere	12	to intrude, to barge, to burst
28556	isaac	12	
28557	islands	12	
28558	isps	12	
28559	istituirne	12	
28560	ittico-ambientale	12	
28561	izyk	12	
28562	jaffna	12	
28563	jalili	12	
28564	jarquín	12	
28565	jinyan	12	
28566	joost	12	
28567	justus	12	
28568	kerch	12	
28569	khanty-mansiysk	12	
28570	kinkel	12	
28571	kirghisa	12	female equivalent of kirghiso
28572	klaâ	12	
28573	klute	12	
28574	ková	12	
28575	kozlov	12	
28576	l'accettabilità	12	
28577	l'accortezza	12	
28578	l'accrescimento	12	
28579	l'adriatico	12	
28580	l'afganistan	12	
28581	l'alfa	12	
28582	l'algarve	12	
28583	l'antidumping	12	
28584	l'anziano	12	
28585	l'arretratezza	12	
28586	l'arsenico	12	
28587	l'assolvimento	12	
28588	l'editoria	12	
28589	l'elasticità	12	
28590	l'elite	12	
28591	l'espropriazione	12	
28592	l'imbarcazione	12	
28593	l'immatricolazione	12	
28594	l'imminenza	12	
28595	l'imprecisione	12	
28596	l'incompletezza	12	
28597	l'inestimabile	12	
28598	l'inoltro	12	
28599	l'intervista	12	
28600	l'irresponsabile	12	
28601	l'irricevibilità	12	
28602	l'omeopatia	12	
28603	l'optimum	12	
28604	l'orchestra	12	
28605	l'oscurantismo	12	
28606	l'osteoporosi	12	
28607	l'usura	12	
28608	laconico	12	laconic, concise
28609	lancet	12	
28610	landa	12	moor, land, chainplate
28611	languono	12	
28612	lapidario	12	lapidary, concise
28613	latori	12	
28614	legarsi	12	to become attached to
28615	lfas	12	
28616	liberal	12	
28617	life-natura	12	
28618	linas-marcoussis	12	
28619	lince	12	lynx, catamount
28620	linguadoca-rossiglione	12	
28621	lione-torino	12	
28622	lipsius	12	
28623	lirico	12	lyric
28624	lissy	12	
28625	living	12	living room
28626	lloyds	12	
28627	luciano	12	a male given name, equivalent to English Lucian, Lucian, the Sophist
28628	ludico	12	recreational
28629	ludwig	12	
28630	machiavellico	12	machiavellian
28631	madariaga	12	
28632	mafra	12	
28633	magnificamente	12	magnificently
28634	magnitudo	12	magnitude
28635	magrebino	12	maghrebian
28636	mahathir	12	
28637	maldeikis	12	
28638	maledetto	12	fucking
28639	maleodorante	12	malodorous, evil-smelling
28640	manfred	12	
28641	manomettere	12	to tamper with, to open, to force, to break open, to manumit
28642	mapuche	12	
28643	marian	12	
28644	maritime	12	
28645	martirizzare	12	to martyr, to torture, to torment
28646	mashkadov	12	
28647	mattanza	12	last phase of tuna fishing in which a very large net is closed around a group of fish and drawn together, the fish being hooked using harpoons and then beaten to death via repeated blows, massacre, carnage
28648	maturando	12	a candidate for the esame di maturità
28649	mazar-i-sharif	12	
28650	mazzo	12	bunch
28651	mcdowell	12	
28652	mecenatismo	12	patronage
28653	megalomania	12	megalomania
28654	meglena	12	
28655	melchior	12	
28656	mentore	12	mentor
28657	meravigliosamente	12	wonderfully
28658	mercator	12	
28659	metabolico	12	metabolic
28660	metalmeccanico	12	metalworking
28661	michaele	12	
28662	michail	12	
28663	microbo	12	microbe
28664	misogino	12	misogynistic, misogynist, misogynic, misogynous
28665	mobilit	12	
28666	modellato	12	
28667	modificandone	12	
28668	moe-ue	12	
28669	monarchico	12	monarchic
28670	montego	12	
28671	morbillo	12	measles, morbilli
28672	morosità	12	default
28673	moscovita	12	Muscovite
28674	motorizzazione	12	motorisation
28675	motosega	12	chainsaw
28676	mouvement	12	
28677	muftì	12	mufti
28678	muhammad	12	
28679	muis	12	
28680	multicolore	12	multicolored/multicoloured, motley
28681	municipalizzare	12	to municipalize
28682	muscolare	12	muscular
28683	mégret	12	
28684	nanoscienza	12	nanoscience
28685	natural	12	
28686	navy	12	
28687	nell'accettazione	12	
28688	nell'afghanistan	12	
28689	nell'agenzia	12	
28690	nell'ampliare	12	
28691	nell'assegnare	12	
28692	nell'avanzare	12	
28693	nell'espansione	12	
28694	nell'implementazione	12	
28695	nell'incidente	12	
28696	nell'inclusione	12	
28697	nell'insistere	12	
28698	nell'interno	12	
28699	nell'intervenire	12	
28700	nell'inviare	12	
28701	nell'operare	12	
28702	nell'oscurità	12	
28703	nell'ottenimento	12	
28704	nell'usare	12	
28705	nestlé	12	
28706	nettissima	12	
28707	neurotossiche	12	
28708	nigel	12	
28709	nikita	12	
28710	nitrofurani	12	
28711	noblesse	12	
28712	nordatlantica	12	
28713	novellare	12	to tell stories, to narrate, relate, recount, to be engaged in conversation, talk, discuss
28714	nsi	12	
28715	occupandomi	12	
28716	off-line	12	off-line
28717	ombudsman	12	
28718	omnes	12	
28719	omofobico	12	homophobic
28720	oncologia	12	oncology
28721	osannare	12	to sing or shout hosanna, to applaud or acclaim [with a], to celebrate, to exalt
28722	osservarlo	12	
28723	ostacolarli	12	
28724	ostracizzare	12	to ostracize, to banish, to ban
28725	ottant'anni	12	
28726	ottantadue	12	eighty-two
28727	ottico	12	optical
28728	ottomila	12	eight thousand
28729	paasio	12	
28730	pachistana	12	female equivalent of pachistano
28731	package	12	
28732	pagabile	12	payable
28733	pagarla	12	to pay, Used other than figuratively or idiomatically: compound of the infinitive pagare with la
28734	papademos	12	
28735	paradisiaco	12	heavenly
28736	paraggio	12	neighbourhood/neighborhood, vicinity
28737	parassitario	12	parasitic
28738	parificare	12	to officially recognize, to make equal
28739	parlandone	12	
28740	parly	12	
28741	patronato	12	patronage
28742	pavimentazione	12	paving
28743	pedersen	12	
28744	pediatra	12	pediatrician
28745	percettore	12	recipient
28746	peregrino	12	rare, strange, unusual, singular
28747	perennità	12	perenniality, perpetuity
28748	perinatale	12	perinatal
28749	permettendone	12	
28750	perseguirla	12	
28751	personalizzazione	12	personalisation
28752	pescecane	12	dogfish, shark
28753	petroleum	12	
28754	pianeggiante	12	flat, level
28755	piazzato	12	
28756	pieter	12	
28757	pino	12	pine
28758	piotrowski	12	
28759	pireo	12	
28760	platessa	12	plaice
28761	politico-strategico	12	
28762	pollicoltura	12	chicken or poultry rearing
28763	polpo	12	octopus
28764	ponendola	12	
28765	portamonete	12	purse, porte-monnaie
28766	portuario	12	port, harbour/harbor
28767	possibilit	12	
28768	pqrs	12	
28769	pranzo	12	lunch
28770	prebenda	12	prebend
28771	prefissarsi	12	
28772	pregnanza	12	meaningfulness, significance, pregnancy
28773	prenatalizio	12	pre-Christmas
28774	prepararle	12	
28775	preservarla	12	
28776	prim	12	
28777	prioritarizzazione	12	
28778	privative	12	
28779	probità	12	probity, honesty
28780	prodezza	12	prowess, valour/valor, bravery, feat, exploit
28781	produrle	12	
28782	prolungarne	12	
28783	prometeo	12	Prometheus
28784	promiscuità	12	promiscuity
28785	prorogabile	12	postponable
28786	proscrizione	12	proscription
28787	prosperoso	12	prosperous, affluent, flourishing, thriving, shapely
28788	prostituire	12	prostitute
28789	protrattasi	12	
28790	prussia	12	Prussia, Prussia a province of Germany, existing from 1525 to 1947 in parts of modern Germany, Poland and Russia)
28791	psiche	12	soul, psyche, cheval glass
28792	pulcinella	12	a puppet of Pulcinella; Punchinello, a person who cannot behave seriously; a buffoon, a fool, a character from the commedia dell'arte known for his loud and cunningly playful behavior, native of Naples
28793	puntualizzarlo	12	
28794	quell'edificio	12	
28795	quell'evento	12	
28796	quell'idea	12	
28797	quell'importante	12	
28798	quest'argomentazione	12	
28799	quest'equilibrio	12	
28800	quest'era	12	
28801	quest'esercizio	12	
28802	quest'incarico	12	
28803	quintuplo	12	quintuple
28804	québec	12	Quebec, Quebec, Quebec City
28805	raccoglitrici	12	
28806	radiofrequenza	12	radio frequency
28807	raf	12	
28808	ragionieristico	12	synonym of ragionieresco
28809	raschhofer	12	
28810	rath	12	
28811	razali	12	
28812	razionalismo	12	rationalism
28813	rebus	12	rebus, enigma, puzzle
28814	recentissimi	12	
28815	recovery	12	
28816	regolamentarla	12	
28817	regolamentarli	12	
28818	reindustrializzazione	12	reindustrialization
28819	renano	12	of or pertaining to Reno
28820	retata	12	haul, catch, dragnet, roundup
28821	reumatico	12	rheumatic
28822	rhodesia	12	Rhodesia
28823	riassorbimento	12	reabsorption, resorption
28824	ricchissime	12	
28825	ricordandogli	12	
28826	ricostruirsi	12	to rebuild or reconstruct for oneself
28827	ricredere	12	to believe again, to trust, to go back to believing [with a]
28828	riempimento	12	filling, filling up
28829	riesportare	12	to reexport
28830	rifarmi	12	
28831	riferibile	12	repeatable, reportable
28832	riflessivo	12	reflective, thoughtful, reflexive
28833	rigenerarsi	12	to regenerate, to regenerate oneself
28834	rigurgito	12	regurgitation, spitting up, gush, revival, resurgence
28835	rimandarlo	12	
28836	rimuoverli	12	
28837	riparte	12	
28838	riportarla	12	
28839	riposizionamento	12	repositioning, rearrangement, redeployment
28840	ripristinarne	12	
28841	riproporla	12	
28842	riscrittura	12	rewriting
28843	risolverne	12	
28844	rispettarsi	12	to respect oneself, have self-respect
28845	ristrutturarsi	12	
28846	ritrasmettere	12	to retransmit, to rebroadcast
28847	robustezza	12	robustness
28848	rochelle	12	
28849	rodriguez	12	
28850	rogalski	12	
28851	rospo	12	toad
28852	rovaniemi	12	
28853	ruberia	12	theft, stealing, robbery
28854	russificazione	12	Russification
28855	russofoni	12	
28856	ruth	12	
28857	rwe	12	
28858	saadawi	12	
28859	sacrificale	12	sacrificial
28860	sagrada	12	
28861	salvagente	12	life belt, life preserver, life-buoy
28862	sandbaek	12	
28863	saperla	12	
28864	saperli	12	
28865	saputo	12	knowledgeable, experienced; wise, that acts like a know-it-all
28866	sarabhai	12	
28867	scandinavian	12	
28868	scannare	12	to cut the throat of, to butcher, to slaughter, to slaughter, to massacre, to harass, to oppress through heavy taxes or high prices
28869	scelse	12	
28870	schizzare	12	to squirt, to spurt, to spray, to splash, to spatter, to pop out, to shoot out, to reveal, to manifest, to outline, to sketch, to ejaculate, to cum
28871	sciogliersi	12	to melt, to dissolve, to thaw
28872	scolaro	12	schoolchild, schoolboy, a surname originating as an occupation
28873	scollegata	12	
28874	scomodità	12	discomfort, inconvenience
28875	scompenso	12	economic imbalance or disequilibrium, decompensation
28876	sconsideratezza	12	thoughtlessness
28877	scooter	12	scooter
28878	scricchiolare	12	to creak, to crackle, crunch
28879	scuoiare	12	to skin
28880	seccato	12	bothered, annoyed, fed up, withered
28881	second	12	
28882	sedativo	12	sedative
28883	seguirvi	12	
28884	sella	12	saddle
28885	senile	12	senile
28886	senna	12	senna, fishing net, a large trammel
28887	serissimi	12	
28888	servilmente	12	servilely, slavishly
28889	seselj	12	
28890	settantesimo	12	seventieth
28891	settemila	12	seven thousand
28892	settlement	12	
28893	sexy	12	sexy
28894	sfilato	12	
28895	shalom	12	
28896	shareholder	12	
28897	shiraz	12	
28898	siepe	12	hedge
28899	similia	12	
28900	slealmente	12	disloyally, falsely, unfairly
28901	smisuratamente	12	beyond measure, immeasurably, exceedingly, immoderately
28902	snobbare	12	to snub or cold-shoulder, to condescend to; to judge
28903	snocciolare	12	to stone; to pit, to rattle off; to reel off; to trot out, to fork out
28904	snodo	12	joint
28905	socialee	12	
28906	socio-culturale	12	
28907	socio-ecologico	12	
28908	soggezione	12	awe
28909	solidarizzare	12	to sympathize, to show solidarity
28910	sorprendermi	12	
28911	sorteggiare	12	to draw lots for
28912	sostenendola	12	
28913	sottotitolazione	12	subtitles
28914	sottrarle	12	
28915	souha	12	
28916	sound	12	sound
28917	southern	12	
28918	sovraesposizione	12	overexposure
28919	spaghetto	12	spaghetti
28920	sparato	12	the collar of a men's dress shirt
28921	spasmodico	12	spasmodic
28922	spassare	12	to entertain, amuse, to unthread from its block, eyelet, ring, etc
28923	spe	12	
28924	specificarlo	12	
28925	spermatozoo	12	spermatozoid
28926	spiegarla	12	
28927	spratto	12	sprat
28928	squallore	12	wretchedness, bleakness, misery, squalor
28929	squisita	12	
28930	sradicarla	12	
28931	stakeholder	12	
28932	statalista	12	statist
28933	statement	12	
28934	statualità	12	
28935	stoep	12	
28936	storico-culturale	12	
28937	strampalato	12	odd, eccentric
28938	strasser	12	
28939	stratosfera	12	stratosphere
28940	stratosferico	12	stratospheric, stratospheric, exorbitant
28941	straziato	12	
28942	stripping	12	
28943	strozzare	12	to choke, to strangle, to suffocate, to constrict, to throttle, to put in grave financial difficulty due to usurious interest rates
28944	substrato	12	substrate, substratum
28945	subtropicale	12	subtropical
28946	sud-occidentale	12	
28947	suffolk	12	
28948	sull'abbattimento	12	
28949	sull'alto	12	
28950	sull'apporto	12	
28951	sull'associazione	12	
28952	sull'austria	12	
28953	sull'edilizia	12	
28954	sull'elemento	12	
28955	sull'epidemia	12	
28956	sull'impossibilità	12	
28957	sull'incentivazione	12	
28958	sull'infrastruttura	12	
28959	sull'inizio	12	
28960	sull'insolvenza	12	
28961	sull'interazione	12	
28962	sull'iter	12	
28963	sull'obbligatorietà	12	
28964	sull'ordinamento	12	
28965	sull'organismo	12	
28966	sull'ottima	12	
28967	sunshine	12	
28968	superlativo	12	superlative
28969	surriscaldato	12	overheated, superheated
28970	sussulto	12	start
28971	svergognare	12	to shame, reproach
28972	sviluppatori	12	
28973	synergie	12	
28974	sørensen	12	
28975	talebane	12	
28976	tank	12	tank
28977	telenovela	12	telenovela
28978	temeraria	12	
28979	temerario	12	reckless
28980	tendopoli	12	tent city
28981	territorializzazione	12	
28982	terziarizzazione	12	the expansion of the tertiary sector, outsourcing
28983	testardo	12	stubborn, obstinate, headstrong
28984	testicolo	12	testicle
28985	timorense	12	East Timorese
28986	tipperary	12	
28987	tobacco	12	
28988	togolesi	12	
28989	tolone	12	Toulon
28990	torneare	12	to go round, tourney, joust, tilt
28991	tosto	12	swift, rapid, hurried, hard, tough, firm, hard-boiled, hardheaded, resistant, persistent, resilient, resolute, determined, dogged, sturdy, or rugged, difficult, badass
28992	toussas	12	
28993	training	12	
28994	trans-europeo	12	
28995	transnazionalità	12	transnationality
28996	transport	12	
28997	transumanza	12	transhumance, shift, changeover, transition
28998	trascurarne	12	
28999	tribolazione	12	tribulation, suffering, plaguing
29000	triumvirato	12	triumvirate
29001	tshisekedi	12	
29002	turk	12	
29003	ucciderli	12	
29004	ue-bielorussia	12	
29005	ue-croazia	12	
29006	ue-egitto	12	
29007	ue-romania	12	
29008	ultimissima	12	
29009	ultraconservatore	12	ultraconservative
29010	un'elemosina	12	
29011	un'improvvisa	12	
29012	un'inclusione	12	
29013	un'incoerenza	12	
29014	un'infamia	12	
29015	un'interfaccia	12	
29016	un'intollerabile	12	
29017	un'involuzione	12	
29018	un'istantanea	12	
29019	un'ovvia	12	
29020	un'utilizzazione	12	
29021	unidimensionale	12	one-dimensional
29022	upm	12	
29023	usa-ue	12	
29024	vandalo	12	vandal
29025	vargas	12	Vargas
29026	vascolare	12	vascular
29027	vattenfall	12	
29028	velocissimo	12	
29029	venderla	12	
29030	vendibile	12	marketable
29031	venerabile	12	venerable
29032	veneta	12	female equivalent of veneto
29033	venutosi	12	
29034	verdesca	12	blue shark, a surname
29035	verificatore	12	checker, verifier, comptroller
29036	versatilità	12	versatility
29037	vicecomandante	12	deputy commander or captain
29038	vicendevole	12	mutual, reciprocal
29039	viceprimo	12	
29040	videocassetta	12	videocassette
29041	vigliaccamente	12	cowardly
29042	vilipendio	12	public insult, public defamation, vilification, scorn
29043	violentatore	12	rapist, violator
29044	vittimismo	12	victimism
29045	vladivostok	12	
29046	volubile	12	inconstant, changeable, variable, shifty, fickle, moody
29047	vänsterpartiet	12	
29048	waidelich	12	
29049	wales	12	
29050	was	12	
29051	yanukovic	12	
29052	young	12	Young
29053	yuri	12	a male given name from Russian
29054	yves	12	
29055	zbigniew	12	
29056	zueco	12	
29057	'ci	11	
29058	'famiglia	11	
29059	'habitat	11	
29060	'l'unione	11	
29061	'legge	11	
29062	'relazioni	11	
29063	'siamo	11	
29064	aascr	11	
29065	abbellimento	11	ornament
29066	abou	11	
29067	accelerarlo	11	
29068	accettandone	11	
29069	accollato	11	high-necked
29070	accomiatare	11	dismiss
29071	accordargli	11	
29072	accusarmi	11	
29073	acquario	11	aquarium
29074	acquiescente	11	acquiescent
29075	addormentarsi	11	to go to sleep ; to fall asleep, nod off, to grow numb
29076	adeguarvisi	11	
29077	adoperarvi	11	
29078	affaristico	11	businesslike, profiteering
29079	affidarne	11	
29080	affinamento	11	refinement
29081	afssa	11	
29082	agevolandone	11	
29083	aggiudicatori	11	
29084	akkuyu	11	
29085	albrecht	11	
29086	alcatel	11	
29087	alcooliche	11	
29088	alienato	11	
29089	all'accertamento	11	
29090	all'acquirente	11	
29091	all'allineamento	11	
29092	all'amore	11	
29093	all'antica	11	
29094	all'appendice	11	
29095	all'apporto	11	
29096	all'attentato	11	
29097	all'attrezzatura	11	
29098	all'autocompiacimento	11	
29099	all'autosufficienza	11	
29100	all'avvicinarsi	11	
29101	all'eccezionale	11	
29102	all'ecologia	11	
29103	all'egoismo	11	
29104	all'elevata	11	
29105	all'esilio	11	
29106	all'essenza	11	
29107	all'estremità	11	
29108	all'fmi	11	
29109	all'idoneità	11	
29110	all'imballaggio	11	
29111	all'imperativo	11	
29112	all'inasprimento	11	
29113	all'incarcerazione	11	
29114	all'incentivazione	11	
29115	all'incolumità	11	
29116	all'indifferenza	11	
29117	all'individuo	11	
29118	all'informatica	11	
29119	all'ingrasso	11	
29120	all'interessato	11	
29121	all'intransigenza	11	
29122	all'omi	11	
29123	all'originale	11	
29124	all'ovest	11	
29125	all'udito	11	
29126	all'uganda	11	
29127	all'utilità	11	
29128	allarmarci	11	
29129	alleviamento	11	lightening, alleviation, relief
29130	alloggiamento	11	lodging
29131	allontanarli	11	
29132	alluvionato	11	flooded
29133	almeria	11	
29134	alogenati	11	
29135	alois	11	
29136	amazon	11	
29137	ambientare	11	acclimatise
29138	amleto	11	a male given name, equivalent to English Hamlet
29139	ammonizione	11	warning
29140	ampliarle	11	
29141	ampolloso	11	bombastic, pompous
29142	analizzandone	11	
29143	anastase	11	
29144	andrzej	11	
29145	angeles	11	
29146	anglicano	11	anglican
29147	angolino	11	corner
29148	annunziare	11	predict, foretell, prognosticate, call, forebode, anticipate
29149	antichissima	11	
29150	anticiparle	11	
29151	antioperaia	11	
29152	antiquariato	11	antique, the antiques trade
29153	antistorico	11	antihistorical, unhistorical, ahistorical, dated
29154	anton	11	
29155	any	11	
29156	apertasi	11	
29157	appeal	11	appeal, sex appeal
29158	appiglio	11	foothold
29159	applicandola	11	
29160	aprirlo	11	
29161	aqaba	11	
29162	aristocratico	11	aristocratic
29163	armonizzarlo	11	
29164	artefatto	11	artifact
29165	artiglieria	11	artillery
29166	aspettatevi	11	
29167	assicurabile	11	insurable
29168	assicurandovi	11	
29169	assistance	11	
29170	associazionismo	11	associationism
29171	athos	11	
29172	atm	11	
29173	atrofizzare	11	to atrophy
29174	attac	11	
29175	attica	11	Attica
29176	attonita	11	
29177	autoalimentare	11	
29178	autobomba	11	car bomb
29179	autorevolmente	11	authoritatively, influentially
29180	aventinus	11	
29181	avventurarci	11	
29182	avventuroso	11	adventurous
29183	avvicinarlo	11	
29184	bail	11	
29185	bairbre	11	
29186	balbettare	11	stutter
29187	balla	11	bundle
29188	banana-dollaro	11	
29189	banchettare	11	to banquet, to take part in a banquet, to feast
29190	banking	11	
29191	barcollare	11	to stagger or totter
29192	basarmi	11	
29193	battagliero	11	warlike, bellicose, aggressive
29194	battaglione	11	batallion
29195	bedoya	11	
29196	belang	11	
29197	bell'	11	
29198	benavides	11	
29199	benefattore	11	benefactor
29200	berec	11	
29201	bermuda	11	Bermuda
29202	bernié	11	
29203	bigliardo	11	
29204	birgitta	11	
29205	blaterare	11	to blather, to blabber, to chatter annoyingly or idly
29206	bloccarne	11	
29207	bollino	11	coupon
29208	bollitore	11	boiler
29209	borioso	11	haughty, bumptious
29210	borsista	11	speculator
29211	boston	11	Boston
29212	brain	11	
29213	brandy	11	brandy
29214	brasilia	11	Brasilia
29215	bravura	11	skill, cleverness, virtuosity
29216	brca	11	
29217	bref	11	
29218	brevettuali	11	
29219	broadcasting	11	
29220	brughiera	11	heath
29221	brunei	11	Brunei Darussalam
29222	bujumbura	11	
29223	bunker	11	bunker
29224	buonasera	11	good evening
29225	burla	11	trick, prank, frolic, joke
29226	burns	11	Burns
29227	burocraticamente	11	bureaucratically
